asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA
SUP,2019-05-06,Materials,21640000.0,,,,,,,,
SUP,2019-05-07,Materials,20770000.0,,,,,,,,
SUP,2019-05-08,Materials,19910000.0,,,,,,,,
SUP,2019-05-09,Materials,21640000.0,16340000.0,,,,889.18,5.0,671.36,-1.01
SUP,2019-05-10,Materials,21640000.0,16340000.0,,,,889.18,5.0,671.36,-1.01
SUP,2019-05-13,Materials,21640000.0,17190000.0,,,,889.18,5.0,706.57,-1.06
SUP,2019-05-14,Materials,20770000.0,17190000.0,,,,853.61,4.8,706.57,-1.06
SUP,2019-05-15,Materials,21640000.0,17190000.0,,,,889.18,5.0,706.57,-1.06
SUP,2019-05-16,Materials,21640000.0,17190000.0,,,,889.18,5.0,706.57,-1.06
SUP,2019-05-17,Materials,21640000.0,17190000.0,,,,889.18,5.0,706.57,-1.06
SUP,2019-05-20,Materials,19040000.0,17190000.0,,,,782.47,4.4,706.57,-1.06
SUP,2019-05-21,Materials,19040000.0,17190000.0,,,,782.47,4.4,706.57,-1.06
SUP,2019-05-22,Materials,18170000.0,17190000.0,,,,746.91,4.2,706.57,-1.06
SUP,2019-05-23,Materials,19040000.0,17190000.0,,,,782.47,4.4,706.57,-1.06
SUP,2019-05-27,Materials,19910000.0,17190000.0,,,,818.04,4.6,706.57,-1.06
SUP,2019-05-28,Materials,18170000.0,17190000.0,,,,746.91,4.2,706.57,-1.06
SUP,2019-05-29,Materials,19040000.0,17190000.0,,,,782.48,4.4,706.57,-1.06
SUP,2019-05-30,Materials,19040000.0,17190000.0,,,,782.48,4.4,706.57,-1.06
SUP,2019-06-01,Materials,18170000.0,17190000.0,,,,746.91,4.2,706.57,-1.06
SUP,2019-06-03,Materials,18170000.0,17190000.0,,,,746.91,4.2,706.57,-1.06
SUP,2019-06-04,Materials,19040000.0,13770000.0,,,,782.47,4.4,565.71,-0.85
SUP,2019-06-05,Materials,15580000.0,13770000.0,,,,640.21,3.6,565.71,-0.85
SUP,2019-06-06,Materials,17310000.0,13770000.0,,,,711.34,4.0,565.71,-0.85
