asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA
NEA,2019-05-06,Commercial & Professional Services,1630000000.0,1570000000.0,,,,25.22,16.62,24.33,1330.32
NEA,2019-05-07,Commercial & Professional Services,1670000000.0,1570000000.0,,,,25.84,17.03,24.33,1330.32
NEA,2019-05-08,Commercial & Professional Services,1600000000.0,1570000000.0,,,,24.73,16.3,24.33,1330.32
NEA,2019-05-09,Commercial & Professional Services,1590000000.0,1580000000.0,,,,24.66,16.26,24.4,1334.08
NEA,2019-05-10,Commercial & Professional Services,1590000000.0,1500000000.0,,,,24.66,16.26,23.23,1270.15
NEA,2019-05-13,Commercial & Professional Services,1600000000.0,1500000000.0,,,,24.73,16.3,23.23,1270.15
NEA,2019-05-14,Commercial & Professional Services,1540000000.0,1510000000.0,,,,23.76,15.66,23.3,1273.91
NEA,2019-05-15,Commercial & Professional Services,1590000000.0,1510000000.0,,,,24.59,16.21,23.3,1273.91
NEA,2019-05-16,Commercial & Professional Services,1650000000.0,1510000000.0,,,,25.56,16.85,23.3,1273.91
NEA,2019-05-17,Commercial & Professional Services,1710000000.0,1560000000.0,,,,26.53,17.49,24.12,1319.04
NEA,2019-05-20,Commercial & Professional Services,1620000000.0,1620000000.0,,,,25.01,16.48,25.09,1371.69
NEA,2019-05-21,Commercial & Professional Services,1550000000.0,1620000000.0,,,,24.04,15.84,25.09,1371.69
NEA,2019-05-22,Commercial & Professional Services,1540000000.0,1520000000.0,,,,23.76,15.66,23.58,1288.95
NEA,2019-05-23,Commercial & Professional Services,1550000000.0,1520000000.0,,,,23.97,15.8,23.58,1288.95
NEA,2019-05-27,Commercial & Professional Services,1540000000.0,1390000000.0,,,,23.83,15.71,21.58,1179.88
NEA,2019-05-28,Commercial & Professional Services,1690000000.0,1390000000.0,,,,26.13,17.21,21.58,1179.88
NEA,2019-05-29,Commercial & Professional Services,1670000000.0,1390000000.0,,,,25.85,17.03,21.58,1179.88
NEA,2019-05-30,Commercial & Professional Services,1590000000.0,1390000000.0,,,,24.6,16.21,21.58,1179.88
NEA,2019-06-01,Commercial & Professional Services,1520000000.0,1390000000.0,,,,23.49,15.48,21.58,1179.88
NEA,2019-06-03,Commercial & Professional Services,1460000000.0,1430000000.0,,,,22.52,14.84,22.06,1206.21
NEA,2019-06-04,Commercial & Professional Services,1410000000.0,1430000000.0,,,,21.76,14.34,22.06,1206.21
NEA,2019-06-05,Commercial & Professional Services,1430000000.0,1430000000.0,,,,22.18,14.61,22.06,1206.21
NEA,2019-06-06,Commercial & Professional Services,1440000000.0,1340000000.0,,,,22.25,14.66,20.75,1134.74
