asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA
PCG,2019-05-06,Diversified Financials,155650000.0,142850000.0,59.09,,,3.36,1.76,3.09,18.07
PCG,2019-05-07,Diversified Financials,155650000.0,142850000.0,59.09,,,3.36,1.76,3.09,18.07
PCG,2019-05-08,Diversified Financials,151650000.0,142850000.0,57.58,,,3.28,1.71,3.09,18.07
PCG,2019-05-09,Diversified Financials,149260000.0,142850000.0,56.67,,,3.22,1.69,3.09,18.07
PCG,2019-05-10,Diversified Financials,135690000.0,142850000.0,51.52,,,2.93,1.53,3.09,18.07
PCG,2019-05-13,Diversified Financials,143670000.0,122900000.0,54.55,,,3.1,1.62,2.65,15.55
PCG,2019-05-14,Diversified Financials,135690000.0,130880000.0,51.52,,,2.93,1.53,2.83,16.56
PCG,2019-05-15,Diversified Financials,142870000.0,130880000.0,54.24,,,3.09,1.62,2.83,16.56
PCG,2019-05-16,Diversified Financials,139280000.0,130880000.0,52.88,,,3.01,1.57,2.83,16.56
PCG,2019-05-17,Diversified Financials,143670000.0,126490000.0,54.55,,,3.1,1.62,2.73,16.0
PCG,2019-05-20,Diversified Financials,159640000.0,130880000.0,60.61,,,3.45,1.81,2.83,16.56
PCG,2019-05-21,Diversified Financials,159240000.0,130880000.0,60.45,,,3.44,1.8,2.83,16.56
PCG,2019-05-22,Diversified Financials,159240000.0,146840000.0,60.45,,,3.44,1.8,3.17,18.58
PCG,2019-05-23,Diversified Financials,151650000.0,146840000.0,57.58,,,3.28,1.71,3.17,18.58
PCG,2019-05-27,Diversified Financials,148460000.0,138860000.0,56.36,,,3.21,1.68,3.0,17.57
PCG,2019-05-28,Diversified Financials,150460000.0,138860000.0,57.12,,,3.25,1.7,3.0,17.57
PCG,2019-05-29,Diversified Financials,143670000.0,138860000.0,54.55,,,3.1,1.62,3.0,17.57
PCG,2019-05-30,Diversified Financials,140480000.0,138860000.0,53.33,,,3.03,1.59,3.0,17.57
PCG,2019-06-01,Diversified Financials,138880000.0,138860000.0,52.73,,,3.0,1.57,3.0,17.57
PCG,2019-06-03,Diversified Financials,138880000.0,126090000.0,52.73,,,3.0,1.57,2.72,15.95
PCG,2019-06-04,Diversified Financials,134090000.0,126090000.0,50.91,,,2.9,1.52,2.72,15.95
PCG,2019-06-05,Diversified Financials,127710000.0,126090000.0,48.48,,,2.76,1.44,2.72,15.95
PCG,2019-06-06,Diversified Financials,138880000.0,114910000.0,52.73,,,3.0,1.57,2.48,14.54
