asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA
CMW,2019-05-06,Real Estate,2570000000.0,5950000000.0,9.83,,,5.92,,13.71,21.06
CMW,2019-05-07,Real Estate,2560000000.0,5950000000.0,9.79,,,5.89,,13.71,21.06
CMW,2019-05-08,Real Estate,2590000000.0,5950000000.0,9.91,,,5.97,,13.71,21.06
CMW,2019-05-09,Real Estate,2630000000.0,5950000000.0,10.09,,,6.07,,13.71,21.06
CMW,2019-05-10,Real Estate,2640000000.0,6020000000.0,10.13,,,6.1,,13.89,21.34
CMW,2019-05-13,Real Estate,2640000000.0,6040000000.0,10.13,,,6.1,,13.91,21.38
CMW,2019-05-14,Real Estate,2610000000.0,6040000000.0,10.0,,,6.02,,13.91,21.38
CMW,2019-05-15,Real Estate,2590000000.0,6040000000.0,9.91,,,5.97,,13.91,21.38
CMW,2019-05-16,Real Estate,2620000000.0,6040000000.0,10.04,,,6.04,,13.91,21.38
CMW,2019-05-17,Real Estate,2640000000.0,6010000000.0,10.13,,,6.1,,13.86,21.3
CMW,2019-05-20,Real Estate,2640000000.0,6040000000.0,10.13,,,6.1,,13.91,21.38
CMW,2019-05-21,Real Estate,2660000000.0,6040000000.0,10.17,,,6.12,,13.91,21.38
CMW,2019-05-22,Real Estate,2660000000.0,6040000000.0,10.17,,,6.12,,13.91,21.38
CMW,2019-05-23,Real Estate,2670000000.0,6040000000.0,10.21,,,6.15,,13.91,21.38
CMW,2019-05-27,Real Estate,2660000000.0,6060000000.0,10.17,,,6.12,,13.96,21.46
CMW,2019-05-28,Real Estate,2650000000.0,6060000000.0,10.13,,,6.11,,13.96,21.46
CMW,2019-05-29,Real Estate,2620000000.0,6060000000.0,10.0,,,6.03,,13.96,21.46
CMW,2019-05-30,Real Estate,2590000000.0,6060000000.0,9.91,,,5.98,,13.96,21.46
CMW,2019-06-01,Real Estate,2580000000.0,6060000000.0,9.87,,,5.96,,13.96,21.46
CMW,2019-06-03,Real Estate,2610000000.0,5970000000.0,9.96,,,6.01,,13.76,21.14
CMW,2019-06-04,Real Estate,2620000000.0,5970000000.0,10.0,,,6.03,,13.76,21.14
CMW,2019-06-05,Real Estate,2590000000.0,5970000000.0,9.91,,,5.98,,13.76,21.14
CMW,2019-06-06,Real Estate,2640000000.0,6000000000.0,10.09,,,6.08,,13.84,21.26
