asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA
SWK,2019-05-13,Materials,48600000.0,69070000.0,21.0,,,0.35,0.57,0.49,2.96
SWK,2019-05-14,Materials,48600000.0,69070000.0,21.0,,,0.35,0.57,0.49,2.96
SWK,2019-05-15,Materials,49760000.0,66760000.0,21.5,,,0.35,0.58,0.47,2.86
SWK,2019-05-16,Materials,52080000.0,66760000.0,22.5,,,0.37,0.61,0.47,2.86
SWK,2019-05-17,Materials,52080000.0,66760000.0,22.5,,,0.37,0.61,0.47,2.86
SWK,2019-05-27,Materials,48600000.0,70230000.0,21.0,,,0.35,0.57,0.5,3.01
SWK,2019-05-28,Materials,46290000.0,70230000.0,20.0,,,0.33,0.54,0.5,3.01
SWK,2019-05-29,Materials,45130000.0,70230000.0,19.5,,,0.32,0.53,0.5,3.01
SWK,2019-05-30,Materials,46290000.0,70230000.0,20.0,,,0.33,0.54,0.5,3.01
SWK,2019-06-01,Materials,47450000.0,70230000.0,20.5,,,0.34,0.56,0.5,3.01
SWK,2019-06-03,Materials,46290000.0,70230000.0,20.0,,,0.33,0.54,0.5,3.01
SWK,2019-06-04,Materials,46290000.0,64440000.0,20.0,,,0.33,0.54,0.46,2.77
SWK,2019-06-05,Materials,47450000.0,64440000.0,20.5,,,0.34,0.56,0.46,2.77
SWK,2019-06-06,Materials,47450000.0,64440000.0,20.5,,,0.34,0.56,0.46,2.77
