asx code,rank,date
PSI,6.070618694828322,2019:04:26
GDG,4.871823702781571,2019:04:26
QBE,3.940619052660586,2019:04:26
SUN,3.59787200323268,2019:04:26
SDF,3.4268366995354143,2019:04:26
MPL,3.2492807003270476,2019:04:26
NHF,3.2267839125685875,2019:04:26
IAG,3.1444322260438744,2019:04:26
AUB,2.7871709040156945,2019:04:26
TWR,2.000000862953682,2019:04:26
