asx code,rank,date
AKP,5.033653943382349,2019:04:26
BRG,5.005179375832182,2019:04:26
WAT,2.909848999002927,2019:04:26
TWD,2.7964902135062855,2019:04:26
MCP,2.774718687182402,2019:04:26
GAP,2.7619902143014645,2019:04:26
FWD,2.7551429110677326,2019:04:26
SHM,2.7465948036944297,2019:04:26
ATP,2.7445050263100867,2019:04:26
AMS,2.003002389494584,2019:04:26
