Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-03,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-04,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-05,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-08,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-09,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-10,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-11,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-12,0.04855,0.04855,0.04855,0.04855,0.045313,0.0
2012-01-15,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,5767.0
2012-01-16,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-01-17,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-01-18,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-01-19,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-01-22,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-01-23,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,86505.0
2012-01-24,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-01-26,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-01-29,,,,,,
2012-01-30,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-01-31,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-01,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,8651.0
2012-02-02,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-05,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-06,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-07,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-08,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-09,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-12,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-13,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-14,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-15,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-16,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-19,0.06242,0.06242,0.06242,0.06242,0.05825900000000001,0.0
2012-02-20,0.04162,0.04162,0.04162,0.04162,0.038845,17301.0
2012-02-21,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-02-22,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-02-23,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-02-26,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-02-27,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-02-28,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-02-29,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-01,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-04,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-05,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-06,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-07,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-08,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-11,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-12,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-13,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-14,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-15,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-18,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-19,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-20,0.04162,0.04162,0.04162,0.04162,0.038845,0.0
2012-03-21,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,2884.0
2012-03-22,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,14418.0
2012-03-25,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-03-26,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-03-27,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-03-28,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-03-29,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-02,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-03,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-04,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-05,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-10,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-11,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-12,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-13,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,11534.0
2012-04-16,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-17,0.03121,0.03121,0.03121,0.03121,0.029129000000000002,0.0
2012-04-18,0.03121,0.03468,0.03121,0.03468,0.032368,60063.0
2012-04-19,0.03468,0.03815,0.03468,0.03815,0.035607,20185.0
2012-04-20,0.03815,0.03815,0.03815,0.03815,0.035607,0.0
