Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,0.17856,0.17856,0.17182,0.17182,0.17182,29979.0
2012-01-03,0.17182,0.17182,0.17182,0.17182,0.17182,0.0
2012-01-04,0.17519,0.17519,0.17519,0.17519,0.17519,66784.0
2012-01-05,0.17519,0.17519,0.17519,0.17519,0.17519,0.0
2012-01-08,0.18867,0.18867,0.17856,0.17856,0.17856,167777.0
2012-01-09,0.17856,0.1853,0.17856,0.1853,0.1853,191042.0
2012-01-10,0.18193,0.18193,0.18193,0.18193,0.18193,22410.0
2012-01-11,0.1853,0.19204,0.18193,0.18193,0.18193,132755.0
2012-01-12,0.19204,0.19204,0.18867,0.19204,0.19204,140008.0
2012-01-15,0.19541,0.20214,0.19541,0.19877,0.19877,115571.0
2012-01-16,0.18867,0.20214,0.18867,0.20214,0.20214,96572.0
2012-01-17,0.20551,0.20551,0.19541,0.19541,0.19541,270594.0
2012-01-18,0.19541,0.19541,0.19541,0.19541,0.19541,41258.0
2012-01-19,0.19541,0.19541,0.19204,0.19204,0.19204,116576.0
2012-01-22,0.19204,0.19204,0.19204,0.19204,0.19204,181208.0
2012-01-23,0.19541,0.19877,0.19541,0.19541,0.19541,170671.0
2012-01-24,0.19541,0.19541,0.19204,0.19204,0.19204,71237.0
2012-01-26,0.19204,0.19204,0.19204,0.19204,0.19204,86374.0
2012-01-29,0.19204,0.19877,0.19204,0.19877,0.19877,96202.0
2012-01-30,0.19877,0.19877,0.19541,0.19877,0.19877,73463.0
2012-01-31,0.19541,0.19541,0.19204,0.19204,0.19204,184268.0
2012-02-01,0.19541,0.19541,0.18867,0.18867,0.18867,235971.0
2012-02-02,0.18867,0.18867,0.1853,0.1853,0.1853,309450.0
2012-02-05,0.18867,0.18867,0.18867,0.18867,0.18867,42856.0
2012-02-06,0.18867,0.18867,0.1853,0.18867,0.18867,103887.0
2012-02-07,0.18867,0.19204,0.18867,0.19204,0.19204,218983.0
2012-02-08,0.19541,0.21562,0.19541,0.20551,0.20551,1058861.0
2012-02-09,0.20888,0.21225,0.20888,0.20888,0.20888,224799.0
2012-02-12,0.21225,0.21899,0.20888,0.21899,0.21899,343525.0
2012-02-13,0.21899,0.21899,0.21899,0.21899,0.21899,0.0
2012-02-14,0.21225,0.21899,0.20888,0.21899,0.21899,376549.0
2012-02-15,0.21562,0.21899,0.21225,0.21899,0.21899,722557.0
2012-02-16,0.21899,0.21899,0.21562,0.21562,0.21562,608598.0
2012-02-19,0.20888,0.21225,0.20888,0.20888,0.20888,181719.0
2012-02-20,0.21562,0.21899,0.20888,0.21225,0.21225,284607.0
2012-02-21,0.21562,0.21562,0.20888,0.20888,0.20888,457101.0
2012-02-22,0.20888,0.20888,0.20888,0.20888,0.20888,197877.0
2012-02-23,0.20888,0.21899,0.20551,0.20551,0.20551,221345.0
2012-02-26,0.20551,0.20551,0.20214,0.20214,0.20214,517865.0
2012-02-27,0.20214,0.20888,0.20214,0.20888,0.20888,44930.0
2012-02-28,0.20888,0.20888,0.20214,0.20214,0.20214,124636.0
2012-02-29,0.20551,0.20551,0.20214,0.20214,0.20214,163671.0
2012-03-01,0.20214,0.21225,0.20214,0.21225,0.21225,191794.0
2012-03-04,0.21225,0.21225,0.20214,0.20551,0.20551,178623.0
2012-03-05,0.20888,0.21225,0.20214,0.20214,0.20214,211913.0
2012-03-06,0.20214,0.20214,0.18867,0.18867,0.18867,239475.0
2012-03-07,0.20214,0.20551,0.20214,0.20214,0.20214,27223.0
2012-03-08,0.20214,0.20214,0.19204,0.19541,0.19541,87013.0
2012-03-11,0.19541,0.19541,0.19541,0.19541,0.19541,0.0
2012-03-12,0.19204,0.19541,0.19204,0.19204,0.19204,116448.0
2012-03-13,0.19541,0.19541,0.19204,0.19204,0.19204,118041.0
2012-03-14,0.19541,0.19541,0.19541,0.19541,0.19541,14841.0
2012-03-15,0.19541,0.19541,0.19204,0.19541,0.19541,157333.0
2012-03-18,0.19541,0.19541,0.19541,0.19541,0.19541,0.0
2012-03-19,0.18867,0.18867,0.1853,0.1853,0.1853,84890.0
2012-03-20,0.1853,0.18867,0.1853,0.18867,0.18867,248586.0
2012-03-21,0.18867,0.18867,0.18867,0.18867,0.18867,74205.0
2012-03-22,0.1853,0.1853,0.1853,0.1853,0.1853,20035.0
2012-03-25,0.1853,0.19877,0.17856,0.18867,0.18867,246378.0
2012-03-26,0.18867,0.19204,0.18867,0.19204,0.19204,94408.0
2012-03-27,0.18193,0.18193,0.17856,0.17856,0.17856,467490.0
2012-03-28,0.17519,0.17519,0.16508,0.16508,0.16508,281385.0
2012-03-29,0.1853,0.18867,0.1853,0.18867,0.18867,53427.0
2012-04-02,0.1853,0.1853,0.17519,0.18193,0.18193,130676.0
2012-04-03,0.17519,0.17519,0.17182,0.17182,0.17182,435858.0
2012-04-04,0.17519,0.17519,0.17182,0.17519,0.17519,148352.0
2012-04-05,0.17519,0.17519,0.17182,0.17182,0.17182,45921.0
2012-04-10,0.17182,0.17519,0.16845,0.16845,0.16845,219332.0
2012-04-11,0.16845,0.16845,0.16845,0.16845,0.16845,50308.0
2012-04-12,0.16845,0.17519,0.16845,0.17519,0.17519,103385.0
2012-04-13,0.17519,0.17519,0.16845,0.17519,0.17519,257847.0
2012-04-16,0.17182,0.17182,0.16508,0.16845,0.16845,143720.0
2012-04-17,0.16845,0.16845,0.16845,0.16845,0.16845,148410.0
2012-04-18,0.16508,0.16845,0.16508,0.16508,0.16508,65707.0
2012-04-19,0.16845,0.16845,0.16508,0.16845,0.16845,118950.0
2012-04-20,0.16845,0.17182,0.16508,0.16845,0.16845,277749.0
2012-04-23,0.17182,0.17519,0.16845,0.16845,0.16845,182173.0
2012-04-24,0.16845,0.17519,0.16845,0.17519,0.17519,424822.0
2012-04-26,0.17519,0.18867,0.17519,0.18867,0.18867,191984.0
2012-04-27,0.18193,0.18193,0.17182,0.17182,0.17182,207031.0
2012-04-30,0.17182,0.17182,0.17182,0.17182,0.17182,162454.0
2012-05-01,0.17519,0.17519,0.16508,0.16508,0.16508,503252.0
2012-05-02,0.17182,0.17182,0.16508,0.16508,0.16508,89046.0
2012-05-03,0.16508,0.16508,0.16508,0.16508,0.16508,0.0
2012-05-04,0.16508,0.16508,0.16508,0.16508,0.16508,191448.0
2012-05-07,0.16508,0.16508,0.15161,0.15161,0.15161,205734.0
2012-05-08,0.15498,0.16508,0.15161,0.15161,0.15161,413321.0
2012-05-09,0.14487,0.16508,0.1415,0.14824,0.14824,342458.0
2012-05-10,0.14824,0.15498,0.14824,0.15498,0.15498,52077.0
2012-05-11,0.15498,0.15498,0.14487,0.14487,0.14487,337761.0
2012-05-14,0.14824,0.14824,0.1415,0.1415,0.1415,553986.0
2012-05-15,0.1415,0.15498,0.13476,0.15498,0.15498,188753.0
2012-05-16,0.13476,0.15498,0.13476,0.15498,0.15498,22261.0
2012-05-17,0.14824,0.14824,0.13476,0.13476,0.13476,15583.0
2012-05-18,0.13813,0.14824,0.13813,0.13813,0.13813,70021.0
2012-05-21,0.13813,0.13813,0.13476,0.13476,0.13476,151378.0
2012-05-22,0.14824,0.15161,0.14824,0.15161,0.15161,51943.0
2012-05-23,0.1415,0.14487,0.1415,0.14487,0.14487,50459.0
2012-05-24,0.14824,0.15498,0.14824,0.15498,0.15498,34527.0
2012-05-25,0.15498,0.15498,0.15498,0.15498,0.15498,29682.0
2012-05-28,0.15498,0.15498,0.15161,0.15161,0.15161,40845.0
2012-05-29,0.15161,0.15498,0.15161,0.15498,0.15498,50459.0
2012-05-30,0.15498,0.15498,0.15498,0.15498,0.15498,0.0
2012-05-31,0.15161,0.15161,0.14487,0.14487,0.14487,231246.0
2012-06-01,0.14487,0.14487,0.14487,0.14487,0.14487,44523.0
2012-06-04,0.14487,0.14487,0.1415,0.1415,0.1415,233745.0
2012-06-05,0.14824,0.14824,0.1415,0.1415,0.1415,151940.0
2012-06-06,0.14824,0.14824,0.14824,0.14824,0.14824,148410.0
2012-06-07,0.14824,0.14824,0.14487,0.14824,0.14824,59364.0
2012-06-08,0.1415,0.1415,0.1415,0.1415,0.1415,51118.0
2012-06-12,0.1415,0.1415,0.1415,0.1415,0.1415,0.0
2012-06-13,0.1415,0.1415,0.1415,0.1415,0.1415,0.0
2012-06-14,0.14487,0.15835,0.14487,0.15835,0.15835,250367.0
2012-06-15,0.15835,0.15835,0.15835,0.15835,0.15835,7848649.0
2012-06-18,0.15835,0.15835,0.15498,0.15498,0.15498,27849.0
2012-06-19,0.15498,0.15498,0.15498,0.15498,0.15498,53994.0
2012-06-20,0.15498,0.15498,0.14824,0.14824,0.14824,29682.0
2012-06-21,0.15161,0.15161,0.15161,0.15161,0.15161,32650.0
2012-06-22,0.15161,0.15161,0.15161,0.15161,0.15161,14841.0
2012-06-25,0.14824,0.14824,0.14487,0.14487,0.14487,276115.0
2012-06-26,0.14487,0.14824,0.14487,0.14487,0.14487,478621.0
2012-06-27,0.14487,0.14487,0.1415,0.14487,0.14487,34726.0
2012-06-28,0.15498,0.15835,0.14824,0.14824,0.14824,355131.0
2012-06-29,0.14824,0.14824,0.14824,0.14824,0.14824,78480.0
2012-07-02,0.15498,0.15498,0.15498,0.15498,0.15498,19219.0
2012-07-03,0.14824,0.14824,0.14824,0.14824,0.14824,33729.0
2012-07-04,0.15498,0.16171,0.15498,0.15835,0.15835,120954.0
2012-07-05,0.16508,0.16845,0.16508,0.16845,0.16845,143352.0
2012-07-06,0.16845,0.17182,0.16845,0.16845,0.16845,92993.0
2012-07-09,0.16845,0.17182,0.16845,0.16845,0.16845,38860.0
2012-07-10,0.16845,0.16845,0.15161,0.15161,0.15161,189964.0
2012-07-11,0.15161,0.15161,0.15161,0.15161,0.15161,59659.0
2012-07-12,0.16171,0.16845,0.16171,0.16845,0.16845,162506.0
2012-07-13,0.16508,0.16508,0.16508,0.16508,0.16508,6233.0
2012-07-16,0.15835,0.15835,0.15498,0.15498,0.15498,74205.0
2012-07-17,0.15498,0.15498,0.15498,0.15498,0.15498,0.0
2012-07-18,0.16508,0.16508,0.15498,0.16508,0.16508,349841.0
2012-07-19,0.15835,0.15835,0.15835,0.15835,0.15835,44523.0
2012-07-20,0.15835,0.15835,0.15835,0.15835,0.15835,0.0
2012-07-23,0.16171,0.16171,0.15498,0.15498,0.15498,213947.0
2012-07-24,0.16171,0.16171,0.15498,0.15498,0.15498,12615.0
2012-07-25,0.15835,0.15835,0.14824,0.14824,0.14824,1005312.0
2012-07-26,0.15498,0.15498,0.14824,0.14824,0.14824,207773.0
2012-07-27,0.15161,0.15161,0.14824,0.14824,0.14824,359181.0
2012-07-30,0.15498,0.15498,0.15161,0.15498,0.15498,160282.0
2012-07-31,0.16171,0.16171,0.15161,0.15161,0.15161,83614.0
2012-08-01,0.15161,0.15498,0.15161,0.15161,0.15161,113916.0
2012-08-02,0.15498,0.16171,0.15498,0.16171,0.16171,60106.0
2012-08-03,0.15498,0.1853,0.15498,0.1853,0.1853,809055.0
2012-08-06,0.18193,0.18193,0.18193,0.18193,0.18193,111307.0
2012-08-07,0.17519,0.17519,0.16845,0.16845,0.16845,184803.0
2012-08-08,0.16845,0.17182,0.16171,0.17182,0.17182,5070677.0
2012-08-09,0.17182,0.17182,0.17182,0.17182,0.17182,84593.0
2012-08-10,0.16845,0.16845,0.16845,0.16845,0.16845,28423.0
2012-08-13,0.15835,0.15835,0.15835,0.15835,0.15835,169187.0
2012-08-14,0.16171,0.16171,0.16171,0.16171,0.16171,19293.0
2012-08-15,0.16171,0.16171,0.16171,0.16171,0.16171,19293.0
2012-08-16,0.16171,0.16171,0.16171,0.16171,0.16171,0.0
2012-08-17,0.16508,0.16508,0.16508,0.16508,0.16508,7420.0
2012-08-20,0.16845,0.16845,0.16508,0.16845,0.16845,42626.0
2012-08-21,0.16845,0.16845,0.16508,0.16845,0.16845,35618.0
2012-08-22,0.16845,0.17182,0.16845,0.16845,0.16845,349508.0
2012-08-23,0.16845,0.16845,0.16845,0.16845,0.16845,36225.0
2012-08-24,0.16845,0.16845,0.16171,0.16171,0.16171,176689.0
2012-08-27,0.16171,0.16171,0.16171,0.16171,0.16171,10044.0
2012-08-28,0.16171,0.16171,0.16171,0.16171,0.16171,0.0
2012-08-29,0.16508,0.16508,0.16171,0.16171,0.16171,11576.0
2012-08-30,0.16171,0.16171,0.16171,0.16171,0.16171,25553.0
2012-08-31,0.15835,0.16845,0.15835,0.16171,0.16171,44973.0
2012-09-03,0.15835,0.15835,0.15835,0.15835,0.15835,12615.0
2012-09-04,0.15498,0.16845,0.15498,0.16845,0.16845,35618.0
2012-09-05,0.15498,0.15498,0.15161,0.15161,0.15161,29682.0
