Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,24.563,24.62890100000001,24.158501,24.2714,19.493959,468337.0
2012-01-03,24.8641,25.4662,24.7512,25.3909,20.393105,681661.0
2012-01-04,25.005198999999998,25.1087,24.5536,24.8547,19.962446,635069.0
2012-01-05,24.929899,24.9582,24.3843,24.72300000000001,19.85667,414980.0
2012-01-08,24.6665,24.8641,24.4501,24.8076,19.924618,386919.0
2012-01-09,24.7512,25.315599,24.563,25.315599,20.332626,1232002.0
2012-01-10,25.2122,25.400299,24.798201000000002,24.873501,19.977547,789730.0
2012-01-11,24.788798999999997,24.976999,24.506598999999998,24.816999,19.932169000000002,580846.0
2012-01-12,24.8358,25.0993,24.6759,24.9111,20.007746,658820.0
2012-01-15,24.4972,25.0616,24.4972,25.01460100000001,20.090872,453737.0
2012-01-16,25.296801000000002,25.757799,25.118099,25.757799,20.687786,773543.0
2012-01-17,25.4944,25.870701,25.4473,25.833,20.748184,576324.0
2012-01-18,26.256399,26.256399,25.4944,25.4944,20.476231,668811.0
2012-01-19,25.757799,26.115299,25.682501000000002,26.115299,20.974916,953895.0
2012-01-22,26.0588,26.087,25.6073,25.8801,20.786015,636221.0
2012-01-23,25.9177,26.1341,25.795401000000002,26.0212,20.899342,807390.0
2012-01-24,25.9083,26.2376,25.8048,26.1059,20.967367000000007,693618.0
2012-01-26,26.0777,26.152901,25.5979,25.9177,20.816212,617832.0
2012-01-29,26.1623,26.228201000000002,25.9554,26.1059,20.967367000000007,524977.0
2012-01-30,26.068199,26.1905,25.6731,25.6731,20.619759,1013207.0
2012-01-31,25.739,26.181101,25.5602,25.9648,20.854039999999998,830630.0
2012-02-01,26.2752,26.7644,26.1717,26.5762,21.345098,1715580.0
2012-02-02,26.5762,26.679701,26.3599,26.538601,21.314898,991331.0
2012-02-05,26.7644,26.980801,26.642098999999998,26.8773,21.586929,855764.0
2012-02-06,26.9055,27.3477,26.811398999999998,26.971398999999998,21.662508,651298.0
