Date,Open,High,Low,Close,Adj Close,Volume
2014-08-12,1.7852700000000001,1.95006,1.7852700000000001,1.9226,1.750557,2942587.0
2014-08-13,1.88598,1.9226,1.8585099999999999,1.9226,1.750557,949260.0
2014-08-14,1.93175,1.93175,1.8768200000000002,1.9226,1.750557,270872.0
2014-08-15,1.9226,1.94091,1.9134400000000005,1.93175,1.758889,391696.0
2014-08-18,1.93175,1.93175,1.89513,1.90429,1.733886,61344.0
2014-08-19,1.89513,1.89513,1.8676599999999999,1.88598,1.717214,124703.0
2014-08-20,1.88598,1.88598,1.8310400000000002,1.8310400000000002,1.667191,167394.0
2014-08-21,1.81273,1.84935,1.80358,1.8402,1.675531,170058.0
2014-08-22,1.8676599999999999,1.8676599999999999,1.8310400000000002,1.84935,1.683862,77604.0
2014-08-25,1.8402,1.8402,1.8310400000000002,1.8310400000000002,1.667191,239229.0
2014-08-26,1.8310400000000002,1.8402,1.8310400000000002,1.8310400000000002,1.667191,81981.0
2014-08-27,1.8310400000000002,1.8310400000000002,1.8218900000000002,1.8218900000000002,1.658859,529864.0
2014-08-28,1.8218900000000002,1.8310400000000002,1.8218900000000002,1.8310400000000002,1.667191,145813.0
2014-08-29,1.8310400000000002,1.8585099999999999,1.8310400000000002,1.8585099999999999,1.692202,569097.0
2014-09-01,1.8585099999999999,1.8768200000000002,1.8585099999999999,1.8768200000000002,1.7088740000000002,419007.0
2014-09-02,1.8768200000000002,1.93175,1.8768200000000002,1.93175,1.758889,516741.0
2014-09-03,1.93175,1.97753,1.93175,1.9683700000000002,1.7922310000000001,409125.0
2014-09-04,1.94091,1.9683700000000002,1.94091,1.94091,1.7672290000000002,92967.0
2014-09-05,1.9592200000000002,1.9683700000000002,1.95006,1.9683700000000002,1.7922310000000001,65356.0
2014-09-08,1.9683700000000002,1.9683700000000002,1.95006,1.9592200000000002,1.7839009999999995,162918.0
2014-09-09,1.94091,1.95006,1.9226,1.95006,1.7755599999999998,244065.0
2014-09-10,1.95006,1.95006,1.9226,1.93175,1.758889,69592.0
2014-09-11,1.9134400000000005,1.9226,1.9134400000000005,1.9226,1.750557,49783.0
2014-09-12,1.9226,1.9226,1.9226,1.9226,1.750557,49765.0
2014-09-15,1.9226,1.93175,1.9134400000000005,1.93175,1.758889,58607.0
2014-09-16,1.9226,1.93175,1.90429,1.93175,1.758889,141055.0
2014-09-17,1.93175,1.93175,1.89513,1.9134400000000005,1.742217,85856.0
2014-09-18,1.90429,1.9134400000000005,1.90429,1.9134400000000005,1.742217,24550.0
2014-09-19,1.9134400000000005,1.9134400000000005,1.90429,1.90429,1.733886,17551.0
2014-09-22,1.90429,1.9134400000000005,1.8768200000000002,1.8768200000000002,1.7088740000000002,189199.0
2014-09-23,1.8768200000000002,1.88598,1.84935,1.88598,1.717214,105803.0
2014-09-24,1.90429,1.9226,1.8768200000000002,1.9226,1.750557,217017.0
2014-09-25,1.89513,1.9226,1.89513,1.9226,1.750557,116054.0
2014-09-26,1.90429,1.90429,1.90429,1.90429,1.733886,934.0
2014-09-29,1.84935,1.89513,1.84935,1.89513,1.725545,69859.0
2014-09-30,1.8768200000000002,1.89513,1.8676599999999999,1.88598,1.717214,84203.0
2014-10-01,1.89513,1.89513,1.8768200000000002,1.8768200000000002,1.7088740000000002,70528.0
2014-10-02,1.8768200000000002,1.8768200000000002,1.8585099999999999,1.8768200000000002,1.7088740000000002,71245.0
2014-10-03,1.8676599999999999,1.8676599999999999,1.8676599999999999,1.8676599999999999,1.700534,28.0
2014-10-05,1.8402,1.8402,1.8402,1.8402,1.675531,84.0
2014-10-06,1.8402,1.88598,1.8310400000000002,1.84935,1.683862,122659.0
2014-10-07,1.8310400000000002,1.84935,1.8310400000000002,1.8402,1.675531,74946.0
2014-10-08,1.8310400000000002,1.83562,1.81273,1.82647,1.66303,92501.0
2014-10-09,1.81273,1.8402,1.7944200000000001,1.8402,1.675531,54950.0
2014-10-12,1.8218900000000002,1.8310400000000002,1.81273,1.8310400000000002,1.667191,29910.0
2014-10-13,1.8310400000000002,1.8310400000000002,1.8310400000000002,1.8310400000000002,1.667191,10923.0
2014-10-14,1.7944200000000001,1.80358,1.7944200000000001,1.7944200000000001,1.6338469999999998,26821.0
2014-10-15,1.7944200000000001,1.7944200000000001,1.7669599999999999,1.7944200000000001,1.6338469999999998,48707.0
2014-10-16,1.7944200000000001,1.81273,1.7944200000000001,1.7944200000000001,1.6338469999999998,346826.0
2014-10-19,1.7944200000000001,1.8310400000000002,1.7944200000000001,1.8218900000000002,1.658859,56853.0
2014-10-20,1.7944200000000001,1.7944200000000001,1.7623799999999998,1.7944200000000001,1.6338469999999998,31203.0
2014-10-21,1.7944200000000001,1.7990000000000002,1.74407,1.7761099999999999,1.617176,85740.0
2014-10-22,1.7623799999999998,1.7623799999999998,1.70745,1.71203,1.55883,56205.0
2014-10-23,1.7394900000000002,1.7715400000000001,1.72118,1.7394900000000002,1.583833,234232.0
2014-10-26,1.7394900000000002,1.7417799999999999,1.7303400000000002,1.7394900000000002,1.583833,17428.0
2014-10-27,1.7394900000000002,1.74865,1.72118,1.7394900000000002,1.583833,110750.0
2014-10-28,1.7394900000000002,1.7852700000000001,1.7394900000000002,1.7578,1.6005040000000001,18339.0
2014-10-29,1.7852700000000001,1.7944200000000001,1.7852700000000001,1.7944200000000001,1.6338469999999998,104603.0
2014-10-30,1.7852700000000001,1.80358,1.7852700000000001,1.80358,1.6421880000000002,40345.0
2014-11-02,1.8310400000000002,1.8310400000000002,1.7852700000000001,1.7852700000000001,1.625516,43447.0
2014-11-03,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.625516,22006.0
2014-11-04,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.625516,0.0
2014-11-05,1.7623799999999998,1.7623799999999998,1.74865,1.7578,1.6005040000000001,99553.0
2014-11-06,1.7669599999999999,1.80358,1.7669599999999999,1.80358,1.6421880000000002,30851.0
2014-11-09,1.7990000000000002,1.80358,1.7990000000000002,1.80358,1.6421880000000002,21388.0
2014-11-10,1.80358,1.80358,1.80358,1.80358,1.6421880000000002,0.0
2014-11-11,1.7761099999999999,1.7944200000000001,1.7761099999999999,1.7944200000000001,1.6338469999999998,80680.0
2014-11-12,1.7944200000000001,1.7944200000000001,1.7852700000000001,1.7852700000000001,1.625516,10175.0
2014-11-13,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.625516,0.0
2014-11-16,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.7852700000000001,1.625516,5080.0
2014-11-17,1.78069,1.78069,1.78069,1.78069,1.621346,1640981.0
2014-11-18,1.78069,1.78069,1.78069,1.78069,1.621346,0.0
2014-11-19,1.78069,1.78069,1.78069,1.78069,1.621346,0.0
2014-11-20,1.7303400000000002,1.7715400000000001,1.7303400000000002,1.7715400000000001,1.6130149999999999,240.0
2014-11-23,1.7303400000000002,1.78069,1.7303400000000002,1.7669599999999999,1.608845,60681.0
2014-11-24,1.7303400000000002,1.7394900000000002,1.72118,1.7394900000000002,1.583833,78876.0
2014-11-25,1.70745,1.72118,1.70745,1.72118,1.567161,779202.0
2014-11-26,1.72118,1.72118,1.72118,1.72118,1.567161,0.0
2014-11-27,1.70745,1.72118,1.68914,1.72118,1.567161,67300.0
2014-11-30,1.72118,1.72118,1.72118,1.72118,1.567161,0.0
2014-12-01,1.72118,1.72118,1.72118,1.72118,1.567161,0.0
2014-12-02,1.72118,1.72118,1.72118,1.72118,1.567161,0.0
2014-12-03,1.6754099999999998,1.68914,1.64336,1.68914,1.537988,55519.0
2014-12-04,1.68914,1.68914,1.68914,1.68914,1.537988,0.0
2014-12-07,1.6479400000000002,1.6570900000000002,1.6479400000000002,1.6570900000000002,1.5088059999999999,11324.0
2014-12-08,1.5472299999999999,1.62963,1.5472299999999999,1.62963,1.4838040000000001,24674.0
2014-12-09,1.62963,1.62963,1.62963,1.62963,1.4838040000000001,0.0
2014-12-10,1.55639,1.62047,1.5472299999999999,1.62047,1.475463,68677.0
2014-12-11,1.62047,1.62047,1.62047,1.62047,1.475463,0.0
2014-12-14,1.62047,1.62047,1.60216,1.60216,1.458792,5461.0
2014-12-15,1.60216,1.60216,1.60216,1.60216,1.458792,0.0
2014-12-16,1.58385,1.60216,1.58385,1.60216,1.458792,1092.0
2014-12-17,1.60216,1.60216,1.58385,1.59759,1.454631,95574.0
2014-12-18,1.55639,1.5747,1.5472299999999999,1.5747,1.433789,26728.0
2014-12-21,1.6937200000000001,1.6937200000000001,1.6479400000000002,1.6937200000000001,1.542159,11141.0
2014-12-22,1.6937200000000001,1.6937200000000001,1.6937200000000001,1.6937200000000001,1.542159,0.0
2014-12-23,1.6937200000000001,1.6937200000000001,1.6937200000000001,1.6937200000000001,1.542159,0.0
2014-12-28,1.6937200000000001,1.6937200000000001,1.6937200000000001,1.6937200000000001,1.542159,0.0
2014-12-29,1.57928,1.6845599999999998,1.5701200000000002,1.6845599999999998,1.5338180000000001,33424.0
2014-12-30,1.6845599999999998,1.6845599999999998,1.6845599999999998,1.6845599999999998,1.5338180000000001,0.0
2015-01-01,1.6845599999999998,1.6845599999999998,1.6845599999999998,1.6845599999999998,1.5338180000000001,0.0
2015-01-04,1.61132,1.67998,1.61132,1.67998,1.529648,98175.0
2015-01-05,1.65252,1.67998,1.65252,1.67998,1.529648,1654.0
2015-01-06,1.67998,1.67998,1.67998,1.67998,1.529648,0.0
2015-01-07,1.67998,1.67998,1.67998,1.67998,1.529648,0.0
2015-01-08,1.67998,1.67998,1.67998,1.67998,1.529648,0.0
2015-01-11,1.62047,1.67998,1.62047,1.67998,1.529648,34839.0
2015-01-12,1.60216,1.6479400000000002,1.60216,1.6479400000000002,1.500475,11034.0
2015-01-13,1.62963,1.62963,1.62963,1.62963,1.4838040000000001,8738.0
2015-01-14,1.6479400000000002,1.6479400000000002,1.6479400000000002,1.6479400000000002,1.500475,55.0
2015-01-15,1.60216,1.6479400000000002,1.60216,1.6479400000000002,1.500475,1057.0
2015-01-18,1.60216,1.6479400000000002,1.5747,1.6479400000000002,1.500475,12129.0
2015-01-19,1.5747,1.5747,1.5747,1.5747,1.433789,48797.0
2015-01-20,1.5747,1.6479400000000002,1.5747,1.6479400000000002,1.500475,4929.0
2015-01-21,1.58385,1.60216,1.58385,1.60216,1.458792,990.0
2015-01-22,1.58385,1.58385,1.5747,1.5747,1.433789,11113.0
2015-01-26,1.55639,1.6479400000000002,1.55639,1.63878,1.492135,44793.0
2015-01-27,1.63878,1.68914,1.63878,1.68914,1.537988,9976.0
2015-01-28,1.63878,1.70287,1.63878,1.6937200000000001,1.542159,49476.0
2015-01-29,1.6937200000000001,1.6937200000000001,1.6845599999999998,1.6937200000000001,1.542159,13655.0
2015-02-01,1.6937200000000001,1.69829,1.6937200000000001,1.69829,1.5463200000000001,278619.0
