asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
CCG,2019-05-10,Software & Services,micro,0.005233272425917073,,,,0.25078923350838606,0.003208213025344882,0.16800812396569884,0.4756851721714688,1,0,1,,,,
CPU,2019-05-10,Software & Services,mid,1.0,0.0356472469410456,,,0.25641486003261665,0.10410651267244145,0.17648939371144878,0.1758257203092059,1,0,1,,,,
COO,2019-05-10,Software & Services,micro,0.004803495400671024,,,,0.2509089276897527,0.006897658004491498,0.16768843087106966,0.1534926212227688,1,0,1,,,,
CGO,2019-05-10,Software & Services,micro,0.004994705969075711,0.0,,,0.2503254185555905,0.01170997754250882,0.1676320144426057,0.15329585382993677,1,0,1,,,,
CSV,2019-05-10,Software & Services,micro,0.032072445574234824,,,,0.25060969223633617,0.01170997754250882,0.1700391153904017,0.17166549543218554,1,0,1,,,,
CV1,2019-05-10,Software & Services,micro,0.007435767991886953,,,,0.2537367027245388,0.09512351620147577,0.17195727395817664,0.12709768095572735,1,0,1,,,,
DTL,2019-05-10,Software & Services,micro,0.02853326304409012,0.018614432703003336,,,0.2504002274189446,0.10474815527751043,0.16778245825184296,0.16434293745607872,1,0,1,,,,
DCC,2019-05-10,Software & Services,micro,0.007131081992700045,,,,0.25862920238789894,0.06336220725056144,0.1770347525199338,0.2648067463106114,1,0,1,,,,
DTS,2019-05-10,Software & Services,micro,0.008394501355897371,,,,0.3122372338674686,0.17853705486044272,0.24104859335038364,0.141841180604357,1,0,1,,,,
DSE,2019-05-10,Software & Services,micro,0.005644285797254252,,,,0.2542753265406885,0.046198267564966304,0.1714119151496916,0.13865073787772314,1,0,1,,,,
DUB,2019-05-10,Software & Services,micro,0.016313656812770007,,,,0.30013315977677035,0.17404555662495988,0.21955393410561155,0.12534082923401266,1,0,1,,,,
DWS,2019-05-10,Software & Services,micro,0.019117482811152758,0.009507091212458286,,,0.2513577808698775,0.025826114854026305,0.16945614562960734,0.16188334504567817,1,0,1,,,,
ELO,2019-05-10,Software & Services,small,0.03763274168256365,,,,0.2682346604425692,0.10442733397497593,0.1882616217842636,0.091243851018974,1,0,1,,,,
EML,2019-05-10,Software & Services,small,0.045451824318588976,0.3063647107897664,,,0.25940721456678184,0.05550208533846647,0.17812547013690389,0.20891075193253691,1,0,1,,,,
EPD,2019-05-10,Software & Services,micro,0.010300352488641288,0.007265016685205784,,,0.2504899980549695,0.007860121912094961,0.1680645403941628,0.15784961349262122,1,0,1,,,,
EVS,2019-05-10,Software & Services,micro,0.008445431273650023,,,,0.26111285665125605,0.04539621430863009,0.1796675191815857,0.13978917779339425,1,0,1,,,,
ESV,2019-05-10,Software & Services,micro,0.009193296908017887,,,,0.26473360563759596,0.02502406159769008,0.17522942680908682,0.1475333801827126,1,0,1,,,,
FAM,2019-05-10,Software & Services,micro,0.004705183682769158,,,,0.49463620449750884,,0.28715962088160074,0.15004919184820803,1,0,1,,,,
FZO,2019-05-10,Software & Services,micro,0.006382322851003185,,,,0.26230979846492214,0.04924606993904394,0.1773920565668723,0.1490513000702741,1,0,1,,,,
FTC,2019-05-10,Software & Services,,,,,,,,,,1,0,1,,,,
FCT,2019-05-10,Software & Services,micro,0.010727448991900356,,,,0.2640304023220671,0.3017324350336862,0.18344741988867158,0.1421644413211525,1,0,1,,,,
GBT,2019-05-10,Software & Services,micro,0.01955262088037277,0.03222330367074527,,,0.2529886140909975,0.036573628488931656,0.17090416729351587,0.17201686577652847,1,0,1,,,,
GTK,2019-05-10,Software & Services,small,0.05278662598229962,0.07756882647385985,,,,0.05582290664100096,,,1,0,1,,,,
GSW,2019-05-10,Software & Services,micro,0.0,,,,0.3059682511183925,0.004651908886750079,0.0657063336843689,0.15356289529163739,1,0,1,,,,
GOO,2019-05-10,Software & Services,micro,0.00497147477852187,,,,0.2612624743779643,0.0381777350016041,0.1761885060929743,0.1488966971187632,1,0,1,,,,
HSN,2019-05-10,Software & Services,small,0.06877147209799989,0.0443722191323693,,,0.25484387390217994,0.04555662495989733,0.1733864901459305,0.17732958538299368,1,0,1,,,,
HSC,2019-05-10,Software & Services,micro,0.005319942636829478,,,,0.3529631790774571,0.04090471607314725,0.25680758236798557,0.14781447645818693,1,0,1,,,,
ID8,2019-05-10,Software & Services,micro,0.0067129205627309155,,,,0.3375675149991771,0.05758742380494064,0.25124116142620734,0.1443991567111736,1,0,1,,,,
IME,2019-05-10,Software & Services,micro,0.007279404209313027,,,,0.2577464578003202,0.0835739493102342,0.17701594704377915,0.10229093464511596,1,0,1,,,,
IFM,2019-05-10,Software & Services,small,0.05574770927058529,0.061457174638487204,,,0.2613073596959768,0.15768367019570098,0.18119076275011284,0.1952494729444835,1,0,1,,,,
IP1,2019-05-10,Software & Services,micro,0.004867827928358582,,,,0.2526444933195685,0.0,0.17018955919963893,0.14878425860857344,1,0,1,,,,
IRI,2019-05-10,Software & Services,small,0.04397932424040708,0.02808676307007786,,,0.25705821625746217,0.10811677895412256,0.17603806228373703,0.17425158116654957,1,0,1,,,,
IHR,2019-05-10,Software & Services,micro,0.005234165933246067,,,,0.2880290856860721,0.031761308950914335,0.2004663758086355,0.14869992972593116,1,0,1,,,,
IAM,2019-05-10,Software & Services,micro,0.00532262315881646,,,,0.27784011849723955,0.05421880012832851,0.19033022416127576,,1,0,1,,,,
IRE,2019-05-10,Software & Services,mid,0.23783824836823222,0.05843298109010011,,,0.2580008079357242,0.09143407122232916,0.17793741537535732,0.18396345748418835,1,0,1,,,,
ISD,2019-05-10,Software & Services,micro,0.013097923935721081,,,,0.2506545775543486,0.009143407122232914,0.16877914848803974,0.1578215038650738,1,0,1,,,,
ISX,2019-05-10,Software & Services,small,0.03633804956285154,,,,0.3388991127668806,0.48652550529355143,0.27692944185346774,0.08711173576950106,1,0,1,,,,
IXU,2019-05-10,Software & Services,micro,0.00545218172152057,,,,0.38194413274084715,0.04571703561116458,0.2751241161426207,0.14628250175685173,1,0,1,,,,
JAN,2019-05-10,Software & Services,micro,0.008838574498407324,0.020369855394883202,,,0.2541855559046636,0.047000320821302524,0.17208891229125922,0.07242445537596628,1,0,1,,,,
JXT,2019-05-10,Software & Services,micro,0.009986731416164442,,,,0.47143049508505763,0.0930381777350016,0.4309274860839476,0.11789177793394238,1,0,1,,,,
JCS,2019-05-10,Software & Services,micro,0.00532262315881646,0.05450500556173526,,,0.2515522839145982,0.039300609560474806,0.16859109372649317,0.16723822909346453,1,0,1,,,,
K2F,2019-05-10,Software & Services,micro,0.005289563387643687,,,,0.25403593817795533,0.07282643567532884,0.17143072062584624,0.14605762473647224,1,0,1,,,,
KYK,2019-05-10,Software & Services,micro,0.004906248743505318,,,,0.25566677139907534,0.008501764517163939,0.17022717015194827,0.1495432185523542,1,0,1,,,,
LNU,2019-05-10,Software & Services,micro,0.006600338639277689,,,,0.7151428101201429,0.04796278472890599,0.6218030690537084,0.148011243851019,1,0,1,,,,
LNK,2019-05-10,Software & Services,mid,0.4281553094439257,0.018544911012235817,,,0.25446982958540926,0.029996791786974654,0.17372498871671432,0.1741250878425861,1,0,1,,,,
LVH,2019-05-10,Software & Services,micro,0.014168345715855735,,,,0.36144650418181545,0.0752325954443375,0.2680720625846247,0.13745607870695714,1,0,1,,,,
LVT,2019-05-10,Software & Services,micro,0.02419260443983792,,,,0.2929066235767614,0.16618543471286493,0.21073416578907778,0.14262825017568517,1,0,1,,,,
LVE,2019-05-10,Software & Services,micro,0.004877656508977515,,,,0.2516121310052815,,0.16857228825033851,0.14549543218552355,1,0,1,,,,
MP1,2019-05-10,Software & Services,small,0.0562561149407828,,,,0.2893606834537756,0.1443695861405197,0.2090040619828494,0.12092761770906536,1,0,1,,,,
MNW,2019-05-10,Software & Services,micro,0.007361606883580462,,,,0.25972141179286923,,0.18363547465021815,0.14066057624736472,1,0,1,,,,
MBM,2019-05-10,Software & Services,micro,0.006282250030155872,,,,0.264987955773,0.1814244465832531,0.18641868512110726,0.14614195361911456,1,0,1,,,,
MPW,2019-05-10,Software & Services,micro,0.008008506189772021,,,,0.2515522839145982,0.012993262752646775,0.16953136753422599,0.057231201686577665,1,0,1,,,,
MYQ,2019-05-10,Software & Services,micro,0.006634291917779455,,,,0.3682989960650538,,0.3154054460658944,0.14375263527758259,1,0,1,,,,
NET,2019-05-10,Software & Services,micro,0.015618508110812779,,,,1.0,,1.0,0.127364722417428,1,0,1,,,,
NXT,2019-05-10,Software & Services,mid,0.22354213110433038,,,,0.27005999670841,0.037536092396535124,0.19555814653227022,0.2019957835558679,1,0,1,,,,
NOR,2019-05-10,Software & Services,micro,0.004995599476404705,,,,0.2659155856785912,,0.18423724988716716,0.14893886156008435,1,0,1,,,,
NOV,2019-05-10,Software & Services,micro,0.007455425153124818,,,,0.2575818783009411,0.08020532563362207,0.17586881299834511,0.12795502459592412,1,0,1,,,,
OCL,2019-05-10,Software & Services,micro,0.026323619419488287,0.05798109010011123,,,0.25678890434938734,0.1766121270452358,0.17513539942831355,0.18453970484891077,1,0,1,,,,
OMN,2019-05-10,Software & Services,micro,0.01215438019630356,,,,0.22659604709966036,0.006095604748155277,0.1375056416428464,0.14864371047083627,1,0,1,,,,
OPN,2019-05-10,Software & Services,micro,0.0052654386897608525,,,,0.4348639226775588,0.024863650946422837,0.36597337144576503,0.14782853127196066,1,0,1,,,,
ODA,2019-05-10,Software & Services,micro,0.005280628314353749,,,,0.25901820847734036,0.010266281681103624,0.1758876184744998,0.14764581869290233,1,0,1,,,,
OTW,2019-05-10,Software & Services,micro,,,,,,,,,1,0,1,,,,
PIL,2019-05-10,Software & Services,micro,0.005873917180805675,,,,0.294313030207819,,0.2275274559951858,0.1407167955024596,1,0,1,,,,
3DP,2019-05-10,Software & Services,micro,0.006515455443023271,,,,0.3682989960650538,0.2333974975938402,0.3038776891830901,0.13309908643710472,1,0,1,,,,
PPS,2019-05-10,Software & Services,micro,,0.1766024749721913,,,0.25598096862516273,,,,1,0,1,,,,
PRO,2019-05-10,Software & Services,micro,0.005861408078199761,,,,0.2521657165941021,0.012672441450112286,0.1697382277719272,0.12685874912157416,1,0,1,,,,
PPH,2019-05-10,Software & Services,small,0.09188025214776824,,,,0.26923709921151456,1.0,0.1891266736873778,0.0505130007027407,1,0,1,,,,
RDY,2019-05-10,Software & Services,micro,0.01287276008881463,,,,0.25798584616305337,0.08549887712544113,0.17415751466827142,0.17546029515108927,1,0,1,,,,
RKN,2019-05-10,Software & Services,micro,0.014982330892569146,0.007908092324805337,,,0.25149243682391487,0.07074109720885467,0.17028358658041223,0.16213633169360508,1,0,1,,,,
RFN,2019-05-10,Software & Services,micro,0.004848170767120717,,,,0.3061178688451008,0.008020532563362206,0.23333834812697457,0.14830639494026707,1,0,1,,,,
RHP,2019-05-10,Software & Services,micro,,,,,0.2522854107754687,,,,1,0,1,,,,
RUL,2019-05-10,Software & Services,micro,0.014052189763086531,1.0,,,0.2527193021829226,0.029675970484440164,0.17017075372348428,0.20945888966971188,1,0,1,,,,
RXP,2019-05-10,Software & Services,micro,0.01165759012138297,0.00653503893214683,,,0.25077427173571526,0.007058068655758741,0.1684030389649466,0.158060435699227,1,0,1,,,,
SCL,2019-05-10,Software & Services,micro,0.004944669558652055,,,,0.25358708499783056,,0.16981344967654582,0.14920590302178496,1,0,1,,,,
SMX,2019-05-10,Software & Services,micro,,,,,,,,,1,0,1,,,,
SKO,2019-05-10,Software & Services,micro,0.029042562221616622,0.3954046162402669,,,,0.25489252486365094,,,1,0,1,,,,
SVT,2019-05-10,Software & Services,micro,0.004957178661257969,,,,,0.2868142444658325,,,1,0,1,,,,
SIS,2019-05-10,Software & Services,micro,0.005039381335525404,,,,0.2529886140909975,0.018126403593198587,0.17139310967353694,0.14945888966971188,1,0,1,,,,
SKF,2019-05-10,Software & Services,micro,0.009804455921049691,,,,0.2608136211978395,0.12704523580365734,0.18072062584624643,0.09204497540407591,1,0,1,,,,
SPT,2019-05-10,Software & Services,micro,0.030957348427650477,,,,0.7506171731226716,,0.8687941928689635,0.032157413914265645,1,0,1,,,,
SGO,2019-05-10,Software & Services,micro,0.004576810804290622,,,,0.25289884345497254,0.002406159769008662,0.16637204754024373,0.15212930428671823,1,0,1,,,,
SYT,2019-05-10,Software & Services,micro,0.005482560970706362,,,,0.2552328799916214,0.06223933269169072,0.17214532871972318,,1,0,1,,,,
TNE,2019-05-10,Software & Services,mid,0.23783824836823222,0.08391268075639599,,,0.2636264344599548,0.23917228103946098,0.18384233488791937,0.20213633169360506,1,0,1,,,,
CGL,2019-05-10,Software & Services,small,0.035834111429299,0.029511957730812013,,,0.2547241797208133,0.06368302855309592,0.17334887919362119,0.16611384399156712,1,0,1,,,,
DXN,2019-05-10,Software & Services,micro,0.005368192032595147,,,,0.2545446384487634,0.014597369265319217,0.17071611253196933,0.1490653548840478,1,0,1,,,,
TSN,2019-05-10,Software & Services,micro,0.0060928264764091725,,,,0.25614554812454177,0.010587102983638113,0.1747592899052204,0.48272663387210124,1,0,1,,,,
TTL,2019-05-10,Software & Services,micro,0.004740056380312459,,,,0.0,0.021174205967276222,0.0,0.14813773717498244,1,0,1,,,,
TGO,2019-05-10,Software & Services,micro,0.009377359417790623,,,,0.2514475515059024,0.01363490535771575,0.16872273205957575,0.147463106113844,1,0,1,,,,
TV2,2019-05-10,Software & Services,micro,0.005431631052953712,,,,0.2707332764785972,,0.19362118248834062,0.14787069571328182,1,0,1,,,,
TYM,2019-05-10,Software & Services,micro,0.006215236980481332,,,,0.3359516435507279,0.05662495989733717,0.2509590792838875,0.139353478566409,1,0,1,,,,
VLT,2019-05-10,Software & Services,micro,0.005830135321684976,,,,0.2580456932537367,0.04587744626243182,0.1750601775236949,0.14480674631061138,1,0,1,,,,
VGL,2019-05-10,Software & Services,small,0.0766638223350027,0.18028712458286986,,,,0.15158806544754572,,,1,0,1,,,,
WTC,2019-05-10,Software & Services,mid,0.599708716610748,0.22893492769744161,,,0.28677229678172267,0.27382098171318575,0.21135474650218145,0.25865073787772314,1,0,1,,,,
XRO,2019-05-10,Software & Services,mid,0.6720828102592511,,,,,0.54539621430863,,,1,0,1,,,,
XPE,2019-05-10,Software & Services,micro,0.004711345309309899,,,,0.25123808668851083,0.014116137311517483,0.1678012637279976,0.14997891777933944,1,0,1,,,,
XF1,2019-05-10,Software & Services,micro,0.013214079888490285,,,,0.2774062270897856,0.28184151427654797,0.1962539491499925,0.13328179901616305,1,0,1,,,,
YOJ,2019-05-10,Software & Services,micro,0.009850918302157372,,,,0.40977302990858355,0.0970484440166827,0.3542951707537235,0.138158819395643,1,0,1,,,,
