asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
AEI,2019-05-10,Commercial & Professional Services,micro,0.0013042952407654796,,,,0.957475548893902,0.18442622950819673,0.9643496593623765,0.3838698737054414,1,0,1,,,,
ALQ,2019-05-10,Commercial & Professional Services,mid,0.20743562819659994,0.13021233051931438,,,0.9566782658009876,0.031056466302367945,0.9639164672646608,0.3886045158783457,1,0,1,,,,
AMA,2019-05-10,Commercial & Professional Services,small,0.032875386890527165,0.1897544128933231,,,0.9566062433864033,0.02950819672131148,0.9638343270023401,0.3888336114673572,1,0,1,,,,
ARA,2019-05-10,Commercial & Professional Services,micro,0.004540065274318899,0.08589153236121769,,,0.9567482736025763,0.005373406193078325,0.9639326019590453,0.38664821923100245,1,0,1,,,,
ASH,2019-05-10,Commercial & Professional Services,micro,0.0016304835833805206,0.0,,,0.9565578926745146,0.0122040072859745,0.9637800557575924,0.3863876791493815,1,0,1,,,,
BIN,2019-05-10,Commercial & Professional Services,small,0.04390211051187747,0.12797390636991557,,,0.9567402151505949,0.012477231329690346,0.9639145115441294,0.3880003324132075,1,0,1,,,,
BXB,2019-05-10,Commercial & Professional Services,large,1.0000000000000002,0.15509081606548988,,,0.9567200690206413,0.06047358834244081,0.9639560706054227,0.38829905509299706,1,0,1,,,,
BSA,2019-05-10,Commercial & Professional Services,micro,0.005000485617476365,0.5528268099258122,,,0.956562929207003,0.02650273224043716,0.9637839671986553,0.38683913222184535,1,0,1,,,,
CLQ,2019-05-10,Commercial & Professional Services,micro,0.004780583364028023,,,,0.9578925737839419,0.006193078324225865,0.9644141981399142,0.3841057074000121,1,0,1,,,,
CWY,2019-05-10,Commercial & Professional Services,mid,0.2427116146872715,0.19985929905346633,,,0.9566631562035223,0.014754098360655738,0.9638988657798778,0.3885011982597719,1,0,1,,,,
CUP,2019-05-10,Commercial & Professional Services,micro,0.002344249647698265,0.02238424149398824,,,0.9565815643772102,0.007650273224043718,0.9638001018930398,0.38720748199241284,1,0,1,,,,
CLI,2019-05-10,Commercial & Professional Services,micro,5.039426641524508e-05,,,,0.9567870549027371,0.0048269581056466304,0.9638494838364587,0.38518155825429157,1,0,1,,,,
DOW,2019-05-10,Commercial & Professional Services,mid,0.26745061820021,0.09906625735482219,,,0.9565704840057356,0.013843351548269583,0.9637971683122426,0.3871288707608893,1,0,1,,,,
ECG,2019-05-10,Commercial & Professional Services,micro,0.0024395406241925466,,,,,0.037249544626593814,,,1,0,1,,,,
EAX,2019-05-10,Commercial & Professional Services,micro,0.0004961544593428222,,,,0.9565679657394914,0.007923497267759563,0.9637976572423754,0.3867919654829312,1,0,1,,,,
FLN,2019-05-10,Commercial & Professional Services,small,0.01507109256602107,,,,0.956910449948703,0.10664845173041895,0.9640866149508968,1.0,1,0,1,,,,
HIT,2019-05-10,Commercial & Professional Services,micro,0.001316206612827265,0.040931184446149904,,,0.9566193383708732,0.045446265938069226,0.9638289487708785,0.3871984978516673,1,0,1,,,,
HRL,2019-05-10,Commercial & Professional Services,micro,0.00237311181846336,,,,0.9566460319930618,0.01429872495446266,0.9638607292295146,0.3880295308706306,1,0,1,,,,
IGN,2019-05-10,Commercial & Professional Services,micro,8.063082626439213e-05,,,,0.9565538634485239,0.002276867030965392,0.9637756553863966,0.38486262125782456,1,0,1,,,,
IGE,2019-05-10,Commercial & Professional Services,micro,0.0040100092175694565,,,,0.0,1.0000000000000002,0.0,0.3840136199573702,1,0,1,,,,
IPH,2019-05-10,Commercial & Professional Services,small,0.06312477437112536,0.1517012023535431,,,0.9568338946548792,0.04398907103825137,0.9640484784005335,0.3895837872196105,1,0,1,,,,
KPG,2019-05-10,Commercial & Professional Services,micro,0.002759315151082011,0.012087490406753644,,,0.9566012068539149,0.0226775956284153,0.9638504616967245,0.38649998090870086,1,0,1,,,,
KSS,2019-05-10,Commercial & Professional Services,micro,,,,,,,,,1,0,1,,,,
MMS,2019-05-10,Commercial & Professional Services,small,0.06129225559238918,0.09727551803530315,,,0.9566525794852967,0.024954462659380693,0.9638934875484163,0.38683239411628617,1,0,1,,,,
MSG,2019-05-10,Commercial & Professional Services,micro,0.0,,,,0.9565583963277635,0.03233151183970857,0.9637790778973266,0.38632928223453544,1,0,1,,,,
MIL,2019-05-10,Commercial & Professional Services,micro,0.0015590153510098095,,,,0.9565528561420262,,0.9637800557575924,0.3837620640164948,1,0,1,,,,
NEA,2019-05-10,Commercial & Professional Services,small,0.06862233070733392,,,,0.9577938577471692,0.14626593806921678,0.9649099732946362,0.6707042892533954,1,0,1,,,,
OVT,2019-05-10,Commercial & Professional Services,micro,0.003433682061656927,,,,0.9565548707550217,0.0,0.9637795668274596,0.3858980434787491,1,0,1,,,,
PKD,2019-05-10,Commercial & Professional Services,micro,0.00014751776168826292,,,,0.9593899348927446,0.03069216757741348,0.9657308869877113,,1,0,1,,,,
PG1,2019-05-10,Commercial & Professional Services,micro,0.0007893574639406117,,,,1.0,0.03816029143897997,1.0,0.38424271554638173,1,0,1,,,,
PPE,2019-05-10,Commercial & Professional Services,micro,0.007613199266259481,0.07610642107955998,,,0.9565850899499521,0.02950819672131148,0.9638079247751655,0.3883035471633698,1,0,1,,,,
PET,2019-05-10,Commercial & Professional Services,micro,0.010613948766439984,,,,0.9572201966967399,0.08724954462659382,0.9644102866988513,0.0,1,0,1,,,,
PSZ,2019-05-10,Commercial & Professional Services,micro,0.0009932251780750123,,,,0.9565604109407588,0.0,0.9637869007794525,0.3864595522753459,1,0,1,,,,
QIP,2019-05-10,Commercial & Professional Services,micro,0.008674685768842417,0.06728063443335891,,,0.9566374698878315,0.022404371584699455,0.9638612181596474,0.3876746573111814,1,0,1,,,,
SEK,2019-05-10,Commercial & Professional Services,mid,0.38015052309248537,1.0,,,0.9567981352742115,0.04480874316939892,0.9640558123525265,0.39021492310698536,1,0,1,,,,
SGF,2019-05-10,Commercial & Professional Services,small,0.03495437944500337,0.02340752110514198,,,0.9566646671632688,0.02167577413479053,0.9638939764785492,0.3867245844273396,1,0,1,,,,
SIQ,2019-05-10,Commercial & Professional Services,small,0.05212966169870826,0.0803914044512663,,,0.956793602394972,0.03433515482695811,0.9640034968283103,0.38797337999097087,1,0,1,,,,
SPO,2019-05-10,Commercial & Professional Services,small,0.11031213292358213,0.1135200818623689,,,0.9565830753369566,0.04644808743169399,0.963813303006627,0.3869828784737741,1,0,1,,,,
TPS,2019-05-10,Commercial & Professional Services,micro,0.0018769573591205376,,,,0.9566601342840293,0.08442622950819674,0.9638978879196121,0.39300000673810553,1,0,1,,,,
VRS,2019-05-10,Commercial & Professional Services,micro,0.0017257745598748024,,,,0.9565619219005054,0.005373406193078325,0.9637898343602497,0.386367464832704,1,0,1,,,,
WLL,2019-05-10,Commercial & Professional Services,micro,0.009474580215760761,0.06133282169352776,,,0.9566163164513801,0.027231329690346084,0.963838238443403,0.38769711766304527,1,0,1,,,,
