asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
DRE,2019-05-10,Materials,micro,0.00013226186666426276,,,,0.22388833615370435,,0.22228862612193762,0.7813535763926014,1,0,1,,,,
DKM,2019-05-10,Materials,micro,0.00017489366465189165,,,,0.22364069252578084,0.0495194874532835,0.22216959741644865,0.7825831284079976,1,0,1,,,,
DLX,2019-05-10,Materials,mid,0.019468646284535512,0.17688341449441422,,,0.2236472703751253,0.11131873998932193,0.22217441540093916,0.8000106917566557,1,0,1,,,,
E2M,2019-05-10,Materials,micro,0.00018550466282942925,,,,0.2238260502975014,0.050587293112653496,0.22228044807734143,0.7685056488114331,1,0,1,,,,
EM2,2019-05-10,Materials,micro,0.0001656442547360735,,,,,0.031099839829151092,,0.7836701236679854,1,0,1,,,,
EAR,2019-05-10,Materials,micro,0.00045092047122597783,,,,0.22420192360701297,0.14775760811532299,0.22263954738236313,0.7804625966712999,1,0,1,,,,
EGA,2019-05-10,Materials,micro,0.0002533023679991827,,,,0.22372698398926377,0.046983449012279764,0.2222401472886334,0.7818881642253823,1,0,1,,,,
EHX,2019-05-10,Materials,micro,0.00012787276342695052,,,,0.22358139150157397,0.015349706353443671,0.22216134818413838,,1,0,1,,,,
ELT,2019-05-10,Materials,micro,0.0001616533925896545,,,,0.22376555947379465,0.018953550453817403,0.2222711253343025,0.7803645889019567,1,0,1,,,,
EMR,2019-05-10,Materials,micro,0.000565998155000954,,,,0.22425420392846349,0.026294714361986115,0.22263793569251583,0.7778876652767385,1,0,1,,,,
ERM,2019-05-10,Materials,micro,0.0002500157756433082,,,,0.22373575839153118,0.02562733582487987,0.22224281825166653,0.7631063117003458,1,0,1,,,,
EMU,2019-05-10,Materials,micro,0.00016400095855813627,,,,0.22369281932471524,0.11145221569674318,0.22221372810417545,0.7826544067857016,1,0,1,,,,
EQX,2019-05-10,Materials,micro,0.00010578132253978844,1.0000000000000002,,,0.22427640859853518,0.00987720234917245,0.22210352952274384,,1,0,1,,,,
EMN,2019-05-10,Materials,micro,0.0003130713975567285,,,,,0.06300053390282968,,,1,0,1,,,,
EUC,2019-05-10,Materials,micro,0.0001331069904129162,,,,0.22365858675597688,0.016684463427656167,0.2221749023249036,,1,0,1,,,,
EUR,2019-05-10,Materials,micro,0.0003934990076369138,,,,0.22394113018511266,0.022957821676454885,0.2224634716903005,0.7530115114579994,1,0,1,,,,
EMH,2019-05-10,Materials,micro,0.0003734507942660795,,,,0.22367316549029598,0.05752802989855845,0.22219714990931513,0.7687729427278236,1,0,1,,,,
EVN,2019-05-10,Materials,mid,0.025478415163848838,0.1728014895445431,,,0.22364777522801485,0.03150026695141484,0.22217479127206963,0.7916800313624863,1,0,1,,,,
ERX,2019-05-10,Materials,micro,0.0002209059576341343,,,,0.22364095528547187,0.02389215162840363,0.2221704516690179,0.7813268470009623,1,0,1,,,,
FEL,2019-05-10,Materials,micro,0.0001490704389985922,,,,0.22672916698201523,0.08569140416444207,0.22520760999852973,0.7823960226665242,1,0,1,,,,
FEX,2019-05-10,Materials,micro,0.0001915613830281122,,,,0.2239449180579623,0.04231179925253604,0.22238828892168194,0.7780747710182118,1,0,1,,,,
FTZ,2019-05-10,Materials,micro,0.00022409864735126948,,,,0.2236487465531649,0.0302989855846236,0.22217584485023834,,1,0,1,,,,
FIN,2019-05-10,Materials,micro,0.0001263660016857402,,,,,0.01147891083822744,,,1,0,1,,,,
FCC,2019-05-10,Materials,micro,0.0003639196764340435,,,,,0.0030699412706887345,,,1,0,1,,,,
FGR,2019-05-10,Materials,micro,0.0004735510071621421,,,,0.2263863984412198,0.18005872931126532,0.224534888947764,0.7738515271392424,1,0,1,,,,
FBU,2019-05-10,Materials,mid,0.019327792326426608,,,,,0.018419647624132406,,,1,0,1,,,,
FMS,2019-05-10,Materials,micro,0.0007496247650555978,,,,0.22298396158245473,0.02709556860651361,0.22153138532197153,0.7562190384546849,1,0,1,,,,
FML,2019-05-10,Materials,micro,0.0002175724139588902,,,,0.22365630163237157,0.00573945541911372,0.22217779824111333,0.7795805267472113,1,0,1,,,,
4CE,2019-05-10,Materials,micro,0.00014010273699899186,,,,0.22368621785652215,0.1190603310197544,0.22220652390750822,0.7828682419188141,1,0,1,,,,
FMG,2019-05-10,Materials,large,0.11773775772518227,0.1974362646806073,,,0.22364768960968853,0.030032034169781098,0.2221748339846981,0.7927759364196872,1,0,1,,,,
FRN,2019-05-10,Materials,micro,0.00013306003909354657,,,,0.22389342306322882,0.022690870261612386,0.22227942582176693,,1,0,1,,,,
FHS,2019-05-10,Materials,micro,0.00018813393671412884,,,,0.223606852620401,0.014014949279231179,0.2221361391908202,0.7796696247193415,1,0,1,,,,
FYI,2019-05-10,Materials,micro,0.00017531622652621837,,,,0.22399529410974173,0.03176721836625734,0.22244109596800363,,1,0,1,,,,
GLN,2019-05-10,Materials,micro,0.0002493584571721333,,,,0.237873729566858,0.031366791243993594,0.23548335720371288,,1,0,1,,,,
