asx code,Date,sector,Market cap (intra-day),Enterprise value,Trailing P/E,Forward P/E,PEG ratio (5-yr expected),Price/sales,Price/book,Enterprise value/revenue,Enterprise value/EBITDA,triangle,flag,reactangle,h&s,double_top,triple_top,mean
AD8,2019-05-10,Technology Hardware & Equipment,small,0.4643076441479948,1.0,,,0.14764727676917375,1.0,0.0712961246059707,1.0,1,0,1,,,,
AVA,2019-05-10,Technology Hardware & Equipment,micro,0.031111164621886175,,,,0.011393108558725454,0.07329261521377013,0.0038939365844613393,0.11583608101742819,1,0,1,,,,
BCC,2019-05-10,Technology Hardware & Equipment,micro,0.009499500343137846,,,,0.005372360133382733,0.050527484730705174,0.002132393843871686,0.14677343382006597,1,0,1,,,,
BCT,2019-05-10,Technology Hardware & Equipment,micro,0.04205545589173701,,,,0.694423860689144,0.28539700166574133,0.3179584646764324,0.11086198775317949,1,0,1,,,,
CAT,2019-05-10,Technology Hardware & Equipment,micro,0.23527216249081956,,,,0.024082993701370875,0.07551360355358135,0.00954941590951233,0.05569477154969385,1,0,1,,,,
CDA,2019-05-10,Technology Hardware & Equipment,small,0.6786062583526976,0.0,,,0.01954427565765098,0.1349250416435314,0.008946782866679028,0.14694300518134717,1,0,1,,,,
CIO,2019-05-10,Technology Hardware & Equipment,micro,0.0029136617022045104,,,,0.03695813264171915,0.1904497501388118,0.015112182458742813,0.12795101271785211,1,0,1,,,,
DDR,2019-05-10,Technology Hardware & Equipment,small,1.0,0.03163114100079791,,,0.003519822156354205,0.4980566352026652,0.0015761171889486373,0.15956665096561473,1,0,1,,,,
DTI,2019-05-10,Technology Hardware & Equipment,micro,0.005321646580059477,,,,0.0022230455724342344,0.003331482509716828,0.0005099202670127945,0.12548280734809233,1,0,1,,,,
ELS,2019-05-10,Technology Hardware & Equipment,micro,0.058706671322104095,,,,0.34531307891811774,0.7479178234314271,0.14273131837567216,0.10773433820065947,1,0,1,,,,
HIL,2019-05-10,Technology Hardware & Equipment,micro,0.06625570391417943,0.03351191154679129,,,0.0,0.0,0.0,0.14422986340084787,1,0,1,,,,
HYD,2019-05-10,Technology Hardware & Equipment,micro,0.01746993028883779,,,,0.01685809559095961,0.4863964464186564,0.007787873168922677,0.1259726801695714,1,0,1,,,,
MOB,2019-05-10,Technology Hardware & Equipment,micro,0.015507422613385988,,,,0.08892182289736938,0.2459744586340922,0.028091971073613945,0.12173339613754124,1,0,1,,,,
NTC,2019-05-10,Technology Hardware & Equipment,micro,0.1662231961183284,0.033340932406246436,,,0.006669136717302704,0.06996113270405332,0.002503244947153718,0.15229392369288744,1,0,1,,,,
NVX,2019-05-10,Technology Hardware & Equipment,micro,0.07847622716929338,,,,0.30539088551315297,0.09383675735702388,0.15793621361023547,0.11602449364107398,1,0,1,,,,
NUH,2019-05-10,Technology Hardware & Equipment,micro,0.07602008259388131,,,,0.20618747684327526,0.2232093281510272,0.08956054144261077,0.11892604804521906,1,0,1,,,,
PRZ,2019-05-10,Technology Hardware & Equipment,micro,0.004514971645978064,,,,0.11059651722860317,0.810660744031094,0.051223808640830704,0.12812058407913332,1,0,1,,,,
QFY,2019-05-10,Technology Hardware & Equipment,micro,0.0,,,,1.0,0.017767906718489733,0.23711292416094937,0.13002355157795575,1,0,1,,,,
RDF,2019-05-10,Technology Hardware & Equipment,micro,0.07839194769856846,,,,0.0055576139310855865,0.024986118822876185,0.0019006119043204154,0.14618935468676403,1,0,1,,,,
SEN,2019-05-10,Technology Hardware & Equipment,micro,0.08102869113981964,,,,0.040941089292330486,0.20877290394225434,0.016734656035601706,0.18422986340084788,1,0,1,,,,
SPZ,2019-05-10,Technology Hardware & Equipment,micro,0.026162755697894217,,,,0.011393108558725454,0.05941143808995003,0.0031058779899870203,0.0,1,0,1,,,,
SP3,2019-05-10,Technology Hardware & Equipment,micro,0.004888209302045584,,,,0.019359021859948127,0.08606329816768464,0.009132208418320045,0.12704663212435235,1,0,1,,,,
SMN,2019-05-10,Technology Hardware & Equipment,micro,0.11566755360776335,,,,,0.30205441421432544,1.0,,1,0,1,,,,
TZL,2019-05-10,Technology Hardware & Equipment,micro,0.016916093766931144,,,,0.0055576139310855865,,0.003662154644910069,0.12665096561469621,1,0,1,,,,
WBT,2019-05-10,Technology Hardware & Equipment,micro,0.029786772939065943,,,,,0.47584675180455316,,0.12361752237399908,1,0,1,,,,
